trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
25252544,2019-10-02 20:28:40,2019-10-02 20:35:59,1286,438.0,620,Orleans St & Chestnut St (NEXT Apts),84,Milwaukee Ave & Grand Ave,Subscriber,Male,1987.0
25252944,2019-10-02 21:46:08,2019-10-02 21:54:08,1974,479.0,20,Sheffield Ave & Kingsbury St,61,Wood St & Milwaukee Ave,Subscriber,Male,1995.0
25247805,2019-10-02 15:16:41,2019-10-02 15:23:18,6335,397.0,135,Halsted St & 21st St,339,Emerald Ave & 31st St,Subscriber,Male,1988.0
25246846,2019-10-02 12:54:05,2019-10-02 12:59:52,1322,347.0,15,Racine Ave & 18th St,55,Halsted St & Roosevelt Rd,Subscriber,Female,1990.0
25250369,2019-10-02 17:25:50,2019-10-02 17:35:01,4022,551.0,338,Calumet Ave & 18th St,202,Halsted St & 18th St,Subscriber,Male,1981.0
25250428,2019-10-02 17:27:52,2019-10-02 17:44:42,5811,"1,010.0",301,Clark St & Schiller St,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1953.0
25251874,2019-10-02 18:55:51,2019-10-02 19:01:34,237,342.0,142,McClurg Ct & Erie St,85,Michigan Ave & Oak St,Subscriber,Male,1958.0
25252051,2019-10-02 19:21:42,2019-10-02 19:28:54,4719,431.0,287,Franklin St & Monroe St,394,Clark St & 9th St (AMLI),Subscriber,Male,1987.0
25249866,2019-10-02 17:12:03,2019-10-02 17:22:26,1336,623.0,36,Franklin St & Jackson Blvd,2,Buckingham Fountain,Subscriber,Male,1970.0
25263616,2019-10-03 17:03:57,2019-10-03 17:12:42,3926,524.0,48,Larrabee St & Kingsbury St,337,Clark St & Chicago Ave,Subscriber,Female,1987.0
25265504,2019-10-03 17:49:06,2019-10-03 17:51:26,5550,140.0,71,Morgan St & Lake St,88,Racine Ave & Randolph St,Subscriber,Female,1994.0
25258821,2019-10-03 12:05:42,2019-10-03 12:17:41,723,718.0,261,Hermitage Ave & Polk St,109,900 W Harrison St,Subscriber,Female,1990.0
25265226,2019-10-03 17:41:28,2019-10-03 17:47:22,4275,354.0,31,Franklin St & Chicago Ave,54,Ogden Ave & Chicago Ave,Subscriber,Male,1985.0
25262691,2019-10-03 16:40:38,2019-10-03 17:00:39,2043,"1,201.0",81,Daley Center Plaza,340,Clark St & Wrightwood Ave,Subscriber,Female,1990.0
25255156,2019-10-03 07:50:42,2019-10-03 07:55:27,759,285.0,51,Clark St & Randolph St,66,Clinton St & Lake St,Subscriber,Male,1989.0
25260937,2019-10-03 15:10:42,2019-10-03 15:24:07,5514,805.0,242,Damen Ave & Leland Ave,230,Lincoln Ave & Roscoe St,Customer,,
25263639,2019-10-03 17:04:34,2019-10-03 17:06:40,5329,126.0,192,Canal St & Adams St,107,Desplaines St & Jackson Blvd,Subscriber,Male,1986.0
25253755,2019-10-03 06:35:48,2019-10-03 06:44:43,850,534.0,142,McClurg Ct & Erie St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Female,1992.0
25262187,2019-10-03 16:23:04,2019-10-03 16:24:47,5764,102.0,169,Canal St & Harrison St,414,Canal St & Taylor St,Subscriber,Male,1964.0
25264748,2019-10-03 17:29:02,2019-10-03 17:40:17,2737,675.0,133,Kingsbury St & Kinzie St,277,Ashland Ave & Grand Ave,Subscriber,Male,1982.0
25256355,2019-10-03 08:29:51,2019-10-03 08:44:40,6440,888.0,50,Clark St & Ida B Wells Dr,112,Green St & Randolph St,Subscriber,Male,1978.0
25259956,2019-10-03 13:45:07,2019-10-03 13:53:01,6425,473.0,49,Dearborn St & Monroe St,72,Wabash Ave & 16th St,Customer,,
25262894,2019-10-03 16:46:03,2019-10-03 17:00:36,1248,873.0,636,Orleans St & Hubbard St,331,Halsted St & Clybourn Ave,Subscriber,Female,1993.0
25266641,2019-10-03 18:24:40,2019-10-03 18:31:37,4734,416.0,117,Wilton Ave & Belmont Ave,230,Lincoln Ave & Roscoe St,Customer,Male,1991.0
25257708,2019-10-03 09:43:35,2019-10-03 09:48:53,1712,317.0,134,Peoria St & Jackson Blvd,77,Clinton St & Madison St,Subscriber,Male,1980.0
25260799,2019-10-03 14:59:02,2019-10-03 15:33:45,3971,"2,082.0",331,Halsted St & Clybourn Ave,5,State St & Harrison St,Subscriber,Male,1970.0
25268685,2019-10-03 20:44:24,2019-10-03 21:01:56,2346,"1,051.0",71,Morgan St & Lake St,118,Sedgwick St & North Ave,Subscriber,Female,1992.0
25263550,2019-10-03 17:02:30,2019-10-03 17:14:03,1509,692.0,194,Wabash Ave & Wacker Pl,192,Canal St & Adams St,Subscriber,Male,1987.0
25263496,2019-10-03 17:01:05,2019-10-03 17:19:41,5058,"1,115.0",287,Franklin St & Monroe St,141,Clark St & Lincoln Ave,Subscriber,Male,1985.0
25264111,2019-10-03 17:15:02,2019-10-03 17:44:03,5499,"1,740.0",195,Columbus Dr & Randolph St,334,Lake Shore Dr & Belmont Ave,Subscriber,Female,1996.0
25257458,2019-10-03 09:17:38,2019-10-03 09:28:19,5816,640.0,110,Dearborn St & Erie St,91,Clinton St & Washington Blvd,Subscriber,Male,1995.0
25283849,2019-10-04 20:10:29,2019-10-04 20:18:44,6059,495.0,624,Dearborn St & Van Buren St,77,Clinton St & Madison St,Subscriber,Female,1990.0
25271180,2019-10-04 07:37:06,2019-10-04 07:48:31,4475,684.0,60,Dayton St & North Ave,212,Wells St & Hubbard St,Subscriber,Male,1994.0
25284114,2019-10-04 20:59:19,2019-10-04 21:03:28,4175,249.0,233,Sangamon St & Washington Blvd,56,Desplaines St & Kinzie St,Subscriber,Male,1994.0
25277323,2019-10-04 14:56:29,2019-10-04 15:01:53,3036,323.0,418,Ellis Ave & 53rd St,423,University Ave & 57th St,Customer,Male,2000.0
25270423,2019-10-04 06:51:24,2019-10-04 06:56:24,860,300.0,192,Canal St & Adams St,51,Clark St & Randolph St,Subscriber,Male,1962.0
25272756,2019-10-04 08:34:40,2019-10-04 08:37:19,5856,159.0,349,Halsted St & Wrightwood Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1990.0
25278019,2019-10-04 15:38:41,2019-10-04 15:46:00,6454,439.0,69,Damen Ave & Pierce Ave,374,Western Ave & Walton St,Subscriber,Male,2000.0
25270009,2019-10-04 06:03:08,2019-10-04 06:36:11,796,"1,983.0",303,Broadway & Cornelia Ave,5,State St & Harrison St,Subscriber,Male,1981.0
25281914,2019-10-04 17:54:53,2019-10-04 18:28:53,2858,"2,040.0",212,Wells St & Hubbard St,237,MLK Jr Dr & 29th St,Subscriber,Male,1985.0
25273204,2019-10-04 08:52:09,2019-10-04 09:08:16,5716,966.0,142,McClurg Ct & Erie St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1983.0
25278118,2019-10-04 15:44:05,2019-10-04 15:54:11,2667,606.0,338,Calumet Ave & 18th St,202,Halsted St & 18th St,Subscriber,Female,1995.0
25272637,2019-10-04 08:30:50,2019-10-04 08:42:17,4519,687.0,77,Clinton St & Madison St,161,Rush St & Superior St,Subscriber,Male,1975.0
25284469,2019-10-04 22:16:13,2019-10-04 22:45:28,5623,"1,754.0",35,Streeter Dr & Grand Ave,176,Clark St & Elm St,Customer,,
25281198,2019-10-04 17:29:16,2019-10-04 18:30:23,775,"3,667.0",6,Dusable Harbor,459,Lakefront Trail & Bryn Mawr Ave,Customer,,
25282488,2019-10-04 18:19:45,2019-10-04 18:31:24,4443,698.0,117,Wilton Ave & Belmont Ave,664,Leavitt St & Belmont Ave (*),Subscriber,Male,1989.0
25278311,2019-10-04 15:53:15,2019-10-04 15:59:27,4584,371.0,254,Pine Grove Ave & Irving Park Rd,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1989.0
25275863,2019-10-04 12:54:45,2019-10-04 13:08:00,1933,795.0,81,Daley Center Plaza,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1990.0
25278165,2019-10-04 15:46:54,2019-10-04 16:00:31,5198,817.0,72,Wabash Ave & 16th St,237,MLK Jr Dr & 29th St,Customer,,
25272268,2019-10-04 08:18:15,2019-10-04 08:20:11,6411,116.0,192,Canal St & Adams St,287,Franklin St & Monroe St,Subscriber,Male,1994.0
25274823,2019-10-04 11:24:35,2019-10-04 11:31:22,5779,407.0,425,Harper Ave & 59th St,420,Ellis Ave & 55th St,Subscriber,Male,2001.0
25280981,2019-10-04 17:22:31,2019-10-04 17:33:41,3992,670.0,81,Daley Center Plaza,180,Ritchie Ct & Banks St,Subscriber,Male,1987.0
25291795,2019-10-05 14:22:05,2019-10-05 14:27:19,4270,314.0,301,Clark St & Schiller St,94,Clark St & Armitage Ave,Subscriber,Male,1993.0
25288591,2019-10-05 11:43:25,2019-10-05 12:00:20,637,"1,014.0",152,Lincoln Ave & Diversey Pkwy,331,Halsted St & Clybourn Ave,Customer,,
25287102,2019-10-05 10:20:23,2019-10-05 10:44:44,617,"1,461.0",658,Leavitt St & Division St (*),31,Franklin St & Chicago Ave,Customer,Female,1989.0
25285668,2019-10-05 08:07:54,2019-10-05 09:22:30,2961,"4,476.0",461,Broadway & Ridge Ave,229,Southport Ave & Roscoe St,Customer,,
25292701,2019-10-05 15:07:25,2019-10-05 15:51:34,4828,"2,649.0",284,Michigan Ave & Jackson Blvd,635,Fairbanks St & Superior St,Customer,,
25292201,2019-10-05 14:42:41,2019-10-05 15:08:35,1134,"1,553.0",25,Michigan Ave & Pearson St,90,Millennium Park,Customer,Male,1992.0
25286701,2019-10-05 09:51:04,2019-10-05 10:23:41,3996,"1,956.0",107,Desplaines St & Jackson Blvd,71,Morgan St & Lake St,Subscriber,Female,1992.0
25294039,2019-10-05 16:20:21,2019-10-05 16:45:40,5694,"1,518.0",142,McClurg Ct & Erie St,142,McClurg Ct & Erie St,Customer,,
25287010,2019-10-05 10:14:51,2019-10-05 10:17:28,3710,156.0,294,Broadway & Berwyn Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1987.0
25285644,2019-10-05 08:03:50,2019-10-05 08:20:47,6227,"1,016.0",324,Stockton Dr & Wrightwood Ave,85,Michigan Ave & Oak St,Subscriber,Female,1991.0
25288411,2019-10-05 11:33:58,2019-10-05 12:14:56,192,"2,457.0",211,St. Clair St & Erie St,216,California Ave & Division St,Subscriber,Female,1980.0
25289155,2019-10-05 12:11:36,2019-10-05 12:14:57,4832,200.0,133,Kingsbury St & Kinzie St,74,Kingsbury St & Erie St,Subscriber,Male,1987.0
25286897,2019-10-05 10:06:57,2019-10-05 10:23:08,2456,971.0,145,Mies van der Rohe Way & Chestnut St,91,Clinton St & Washington Blvd,Subscriber,Male,1988.0
25295339,2019-10-05 21:34:43,2019-10-05 21:45:43,5705,660.0,87,Racine Ave & Fullerton Ave,153,Southport Ave & Wellington Ave,Subscriber,Female,1998.0
25288920,2019-10-05 12:00:35,2019-10-05 12:05:33,5769,298.0,59,Wabash Ave & Roosevelt Rd,5,State St & Harrison St,Subscriber,Male,1960.0
25309126,2019-10-06 20:13:19,2019-10-06 20:18:21,5760,301.0,245,Clarendon Ave & Junior Ter,232,Pine Grove Ave & Waveland Ave,Customer,Male,1996.0
25298409,2019-10-06 10:57:05,2019-10-06 11:27:22,2425,"1,816.0",296,Broadway & Belmont Ave,311,Leavitt St & Lawrence Ave,Customer,Female,1995.0
25298969,2019-10-06 11:24:51,2019-10-06 11:32:27,5014,456.0,340,Clark St & Wrightwood Ave,225,Halsted St & Dickens Ave,Subscriber,Male,1986.0
25301155,2019-10-06 12:58:06,2019-10-06 13:09:07,4572,661.0,6,Dusable Harbor,35,Streeter Dr & Grand Ave,Customer,,
25301013,2019-10-06 12:50:21,2019-10-06 13:07:35,5600,"1,033.0",324,Stockton Dr & Wrightwood Ave,126,Clark St & North Ave,Customer,,
25304397,2019-10-06 15:24:32,2019-10-06 15:55:33,1452,"1,861.0",497,Kimball Ave & Belmont Ave,256,Broadway & Sheridan Rd,Subscriber,Female,1991.0
25296715,2019-10-06 08:34:35,2019-10-06 08:37:16,2633,161.0,181,LaSalle St & Illinois St,133,Kingsbury St & Kinzie St,Subscriber,Male,1990.0
25297295,2019-10-06 09:39:38,2019-10-06 11:18:56,3627,"5,958.0",7,Field Blvd & South Water St,6,Dusable Harbor,Customer,Male,1977.0
25300489,2019-10-06 12:27:37,2019-10-06 12:41:27,3140,829.0,133,Kingsbury St & Kinzie St,140,Dearborn Pkwy & Delaware Pl,Customer,,
25304450,2019-10-06 15:26:08,2019-10-06 15:44:01,4425,"1,073.0",60,Dayton St & North Ave,77,Clinton St & Madison St,Subscriber,Female,1995.0
25308972,2019-10-06 19:44:35,2019-10-06 19:53:11,5796,516.0,313,Lakeview Ave & Fullerton Pkwy,113,Bissell St & Armitage Ave,Subscriber,Male,1994.0
25309890,2019-10-06 23:50:57,2019-10-07 00:14:03,4125,"1,386.0",199,Wabash Ave & Grand Ave,337,Clark St & Chicago Ave,Customer,,
25304158,2019-10-06 15:16:35,2019-10-06 15:39:19,3838,"1,363.0",268,Lake Shore Dr & North Blvd,76,Lake Shore Dr & Monroe St,Customer,,
25302783,2019-10-06 14:16:44,2019-10-06 14:28:03,3582,679.0,268,Lake Shore Dr & North Blvd,313,Lakeview Ave & Fullerton Pkwy,Customer,Male,1956.0
25307689,2019-10-06 17:51:46,2019-10-06 18:12:52,5498,"1,265.0",47,State St & Kinzie St,28,Larrabee St & Menomonee St,Subscriber,Female,1971.0
25301415,2019-10-06 13:10:06,2019-10-06 13:38:48,4460,"1,722.0",267,Lake Park Ave & 47th St,4,Burnham Harbor,Subscriber,Female,1957.0
25304697,2019-10-06 15:34:03,2019-10-06 16:09:52,5260,"2,148.0",158,Milwaukee Ave & Wabansia Ave,300,Broadway & Barry Ave,Subscriber,Male,1993.0
25300179,2019-10-06 12:13:54,2019-10-06 12:52:28,6094,"2,313.0",36,Franklin St & Jackson Blvd,170,Clinton St & 18th St,Customer,,
25303869,2019-10-06 15:07:37,2019-10-06 15:19:48,815,731.0,68,Clinton St & Tilden St,626,Delano Ct & Roosevelt Rd,Customer,Male,1986.0
25326612,2019-10-07 19:50:53,2019-10-07 20:01:44,991,651.0,289,Wells St & Concord Ln,302,Sheffield Ave & Wrightwood Ave,Subscriber,Male,1987.0
25315075,2019-10-07 10:50:29,2019-10-07 11:08:43,5372,"1,093.0",100,Orleans St & Merchandise Mart Plaza,57,Clinton St & Roosevelt Rd,Subscriber,Male,1992.0
25317956,2019-10-07 14:49:25,2019-10-07 14:54:17,828,291.0,112,Green St & Randolph St,192,Canal St & Adams St,Subscriber,Male,1963.0
25324686,2019-10-07 18:18:22,2019-10-07 18:20:16,5600,113.0,113,Bissell St & Armitage Ave,225,Halsted St & Dickens Ave,Subscriber,Male,1994.0
25325861,2019-10-07 19:03:01,2019-10-07 19:17:39,1668,878.0,122,Ogden Ave & Congress Pkwy,637,Wood St & Chicago Ave (*),Subscriber,Male,1993.0
25312807,2019-10-07 08:17:22,2019-10-07 08:25:17,6248,475.0,106,State St & Pearson St,81,Daley Center Plaza,Subscriber,Male,1994.0
25319004,2019-10-07 15:52:48,2019-10-07 16:05:16,4965,747.0,375,Sacramento Blvd & Franklin Blvd,376,Artesian Ave & Hubbard St,Subscriber,Male,1970.0
25311362,2019-10-07 07:27:54,2019-10-07 07:36:41,5995,526.0,66,Clinton St & Lake St,48,Larrabee St & Kingsbury St,Subscriber,Male,1985.0
25323310,2019-10-07 17:43:03,2019-10-07 17:47:53,3601,289.0,199,Wabash Ave & Grand Ave,26,McClurg Ct & Illinois St,Subscriber,Male,1989.0
25326214,2019-10-07 19:23:06,2019-10-07 19:26:59,666,233.0,81,Daley Center Plaza,39,Wabash Ave & Adams St,Subscriber,Male,1966.0
25321566,2019-10-07 17:08:30,2019-10-07 17:22:48,1161,858.0,314,Ravenswood Ave & Berteau Ave,296,Broadway & Belmont Ave,Subscriber,Male,1994.0
25310542,2019-10-07 06:40:13,2019-10-07 07:01:06,583,"1,253.0",58,Marshfield Ave & Cortland St,146,Loomis St & Jackson Blvd,Subscriber,Male,1971.0
25313925,2019-10-07 08:57:01,2019-10-07 09:25:12,5207,"1,690.0",156,Clark St & Wellington Ave,88,Racine Ave & Randolph St,Subscriber,Male,1990.0
25324853,2019-10-07 18:23:49,2019-10-07 18:27:07,1934,198.0,58,Marshfield Ave & Cortland St,310,Damen Ave & Charleston St,Subscriber,Female,1988.0
25325127,2019-10-07 18:33:55,2019-10-07 18:47:01,2190,785.0,110,Dearborn St & Erie St,112,Green St & Randolph St,Subscriber,Male,1985.0
25314543,2019-10-07 09:44:53,2019-10-07 10:38:43,4818,"3,229.0",3,Shedd Aquarium,318,Southport Ave & Irving Park Rd,Customer,,
25326144,2019-10-07 19:18:15,2019-10-07 19:24:34,563,378.0,344,Ravenswood Ave & Lawrence Ave,325,Clark St & Winnemac Ave,Subscriber,Male,1979.0
25317060,2019-10-07 13:40:25,2019-10-07 13:54:41,2185,856.0,195,Columbus Dr & Randolph St,233,Sangamon St & Washington Blvd,Subscriber,Male,1979.0
25322081,2019-10-07 17:18:13,2019-10-07 17:42:57,42,"1,483.0",76,Lake Shore Dr & Monroe St,268,Lake Shore Dr & North Blvd,Customer,,
25324339,2019-10-07 18:08:40,2019-10-07 18:34:24,2934,"1,544.0",238,Wolcott (Ravenswood) Ave & Montrose Ave,483,Avondale Ave & Irving Park Rd,Subscriber,Female,1964.0
25326561,2019-10-07 19:47:28,2019-10-07 19:52:44,1354,316.0,322,Kimbark Ave & 53rd St,413,Woodlawn Ave & Lake Park Ave,Subscriber,Male,1965.0
25310073,2019-10-07 05:22:47,2019-10-07 06:01:48,3905,"2,341.0",506,Spaulding Ave & Armitage Ave,283,LaSalle St & Jackson Blvd,Subscriber,Male,1962.0
25313105,2019-10-07 08:25:38,2019-10-07 08:38:24,2651,765.0,88,Racine Ave & Randolph St,81,Daley Center Plaza,Subscriber,Male,1992.0
25317088,2019-10-07 13:42:04,2019-10-07 13:50:14,1603,489.0,286,Franklin St & Adams St (Temp),100,Orleans St & Merchandise Mart Plaza,Customer,Male,1999.0
25312089,2019-10-07 07:53:37,2019-10-07 08:08:20,265,883.0,374,Western Ave & Walton St,217,Elizabeth (May) St & Fulton St,Subscriber,Female,1996.0
25331481,2019-10-08 08:27:32,2019-10-08 08:35:08,5437,456.0,94,Clark St & Armitage Ave,331,Halsted St & Clybourn Ave,Subscriber,Male,1994.0
25332237,2019-10-08 08:49:05,2019-10-08 08:55:37,5600,392.0,164,Franklin St & Lake St,195,Columbus Dr & Randolph St,Subscriber,Male,1990.0
25336523,2019-10-08 15:04:10,2019-10-08 15:18:17,1641,846.0,199,Wabash Ave & Grand Ave,27,Larrabee St & North Ave,Subscriber,Male,1992.0
25338289,2019-10-08 16:31:45,2019-10-08 16:42:16,4528,630.0,35,Streeter Dr & Grand Ave,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1993.0
25342391,2019-10-08 18:04:34,2019-10-08 18:07:42,4709,188.0,624,Dearborn St & Van Buren St,321,Wabash Ave & 9th St,Subscriber,Male,1954.0
25344882,2019-10-08 20:11:18,2019-10-08 20:15:54,3789,275.0,118,Sedgwick St & North Ave,94,Clark St & Armitage Ave,Subscriber,Male,1992.0
25328399,2019-10-08 06:15:24,2019-10-08 06:33:31,3322,"1,087.0",160,Campbell Ave & North Ave,60,Dayton St & North Ave,Customer,,
25329124,2019-10-08 07:09:30,2019-10-08 07:18:44,1514,553.0,333,Ashland Ave & Blackhawk St,69,Damen Ave & Pierce Ave,Subscriber,Male,1997.0
25337713,2019-10-08 16:10:46,2019-10-08 16:18:05,1526,439.0,18,Wacker Dr & Washington St,346,Ada St & Washington Blvd,Subscriber,Male,1979.0
25333811,2019-10-08 11:07:28,2019-10-08 11:13:50,5798,382.0,331,Halsted St & Clybourn Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1993.0
25332463,2019-10-08 08:58:43,2019-10-08 09:18:34,2385,"1,190.0",224,Halsted St & Willow St,81,Daley Center Plaza,Subscriber,Female,1991.0
25339006,2019-10-08 16:50:59,2019-10-08 16:57:02,2026,362.0,344,Ravenswood Ave & Lawrence Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1961.0
25339916,2019-10-08 17:09:53,2019-10-08 17:15:33,2361,339.0,51,Clark St & Randolph St,77,Clinton St & Madison St,Subscriber,Female,1990.0
25339078,2019-10-08 16:52:44,2019-10-08 17:08:33,2742,949.0,91,Clinton St & Washington Blvd,182,Wells St & Elm St,Subscriber,Male,1963.0
25336932,2019-10-08 15:31:19,2019-10-08 15:35:21,5228,242.0,273,Michigan Ave & 18th St,168,Michigan Ave & 14th St,Subscriber,Female,1965.0
25336645,2019-10-08 15:12:18,2019-10-08 15:18:55,2098,396.0,197,Michigan Ave & Madison St,50,Clark St & Ida B Wells Dr,Subscriber,Male,1980.0
25343757,2019-10-08 18:53:09,2019-10-08 19:01:15,136,485.0,289,Wells St & Concord Ln,220,Clark St & Drummond Pl,Subscriber,Male,1980.0
25335592,2019-10-08 13:40:17,2019-10-08 13:49:48,1195,571.0,133,Kingsbury St & Kinzie St,36,Franklin St & Jackson Blvd,Subscriber,Male,1976.0
25332375,2019-10-08 08:54:25,2019-10-08 08:58:23,3211,238.0,152,Lincoln Ave & Diversey Pkwy,87,Racine Ave & Fullerton Ave,Subscriber,Female,1991.0
25333106,2019-10-08 09:38:21,2019-10-08 09:45:27,2931,426.0,620,Orleans St & Chestnut St (NEXT Apts),181,LaSalle St & Illinois St,Subscriber,Male,1979.0
25333986,2019-10-08 11:25:11,2019-10-08 12:35:14,5711,"4,202.0",161,Rush St & Superior St,85,Michigan Ave & Oak St,Subscriber,Male,1966.0
25335064,2019-10-08 12:54:44,2019-10-08 13:02:48,3982,483.0,18,Wacker Dr & Washington St,84,Milwaukee Ave & Grand Ave,Subscriber,Female,1988.0
25329331,2019-10-08 07:19:32,2019-10-08 07:24:38,1417,305.0,91,Clinton St & Washington Blvd,133,Kingsbury St & Kinzie St,Subscriber,Male,1980.0
25335677,2019-10-08 13:47:00,2019-10-08 14:01:39,6130,878.0,341,Adler Planetarium,49,Dearborn St & Monroe St,Subscriber,Male,1969.0
25338029,2019-10-08 16:22:38,2019-10-08 16:34:43,2694,724.0,656,Damen Ave & Walnut (Lake) St (*),58,Marshfield Ave & Cortland St,Subscriber,Male,1989.0
25347625,2019-10-09 07:24:19,2019-10-09 07:43:39,5650,"1,160.0",301,Clark St & Schiller St,154,Southport Ave & Belmont Ave,Subscriber,Male,1993.0
25347735,2019-10-09 07:29:35,2019-10-09 07:47:23,4691,"1,067.0",344,Ravenswood Ave & Lawrence Ave,156,Clark St & Wellington Ave,Subscriber,Female,1976.0
25361313,2019-10-09 18:37:02,2019-10-09 18:50:53,6198,831.0,490,Troy St & Elston Ave,507,Humboldt Blvd & Armitage Ave,Subscriber,Female,1990.0
25356536,2019-10-09 16:33:58,2019-10-09 16:41:48,1424,469.0,636,Orleans St & Hubbard St,182,Wells St & Elm St,Subscriber,Female,1993.0
25346739,2019-10-09 06:30:34,2019-10-09 06:37:26,2508,411.0,264,Stetson Ave & South Water St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1951.0
25351737,2019-10-09 10:57:54,2019-10-09 11:01:32,5130,218.0,605,University Library (NU),603,Chicago Ave & Sheridan Rd,Subscriber,Female,2001.0
25348030,2019-10-09 07:39:40,2019-10-09 07:53:00,3219,799.0,264,Stetson Ave & South Water St,48,Larrabee St & Kingsbury St,Subscriber,Female,1985.0
25356563,2019-10-09 16:34:51,2019-10-09 16:48:30,1279,819.0,192,Canal St & Adams St,53,Wells St & Huron St,Subscriber,Female,1982.0
25358736,2019-10-09 17:23:56,2019-10-09 17:35:07,4112,671.0,292,Southport Ave & Clark St,131,Lincoln Ave & Belmont Ave,Subscriber,Female,1979.0
25358650,2019-10-09 17:22:31,2019-10-09 17:28:10,5706,338.0,91,Clinton St & Washington Blvd,133,Kingsbury St & Kinzie St,Subscriber,,1990.0
25346412,2019-10-09 05:41:58,2019-10-09 06:01:46,6255,"1,187.0",327,Sheffield Ave & Webster Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1983.0
25359148,2019-10-09 17:33:28,2019-10-09 17:39:08,189,339.0,50,Clark St & Ida B Wells Dr,75,Canal St & Jackson Blvd,Subscriber,Male,1955.0
25359863,2019-10-09 17:50:34,2019-10-09 18:03:13,356,759.0,260,Kedzie Ave & Milwaukee Ave,498,California Ave & Fletcher St,Subscriber,Male,1991.0
25356880,2019-10-09 16:44:25,2019-10-09 16:50:43,6048,377.0,77,Clinton St & Madison St,43,Michigan Ave & Washington St,Subscriber,Male,1992.0
25363826,2019-10-09 22:47:20,2019-10-09 22:52:41,6104,320.0,299,Halsted St & Roscoe St,256,Broadway & Sheridan Rd,Subscriber,Male,1992.0
25347266,2019-10-09 07:06:58,2019-10-09 07:18:22,4939,684.0,55,Halsted St & Roosevelt Rd,283,LaSalle St & Jackson Blvd,Subscriber,Female,1962.0
25349307,2019-10-09 08:19:39,2019-10-09 08:31:46,3662,726.0,350,Ashland Ave & Chicago Ave,331,Halsted St & Clybourn Ave,Subscriber,Male,1996.0
25357905,2019-10-09 17:07:45,2019-10-09 17:15:18,5838,453.0,289,Wells St & Concord Ln,144,Larrabee St & Webster Ave,Subscriber,Female,1995.0
25350986,2019-10-09 09:29:12,2019-10-09 11:02:05,3698,"5,573.0",6,Dusable Harbor,43,Michigan Ave & Washington St,Customer,,
25359111,2019-10-09 17:32:37,2019-10-09 17:43:41,5929,664.0,320,Loomis St & Lexington St,55,Halsted St & Roosevelt Rd,Subscriber,Male,1997.0
25360677,2019-10-09 18:14:35,2019-10-09 18:32:03,5215,"1,048.0",43,Michigan Ave & Washington St,180,Ritchie Ct & Banks St,Subscriber,Female,1988.0
25347681,2019-10-09 07:27:08,2019-10-09 07:38:08,676,659.0,337,Clark St & Chicago Ave,283,LaSalle St & Jackson Blvd,Subscriber,Male,1993.0
25355685,2019-10-09 16:01:20,2019-10-09 16:10:33,2950,553.0,142,McClurg Ct & Erie St,176,Clark St & Elm St,Subscriber,Female,1993.0
25353342,2019-10-09 13:11:45,2019-10-09 15:19:36,4918,"7,670.0",35,Streeter Dr & Grand Ave,164,Franklin St & Lake St,Customer,,
25363467,2019-10-09 21:36:56,2019-10-09 22:03:07,1342,"1,571.0",141,Clark St & Lincoln Ave,14,Morgan St & 18th St,Subscriber,Male,1991.0
25366270,2019-10-10 07:51:20,2019-10-10 08:13:49,2485,"1,348.0",262,Halsted St & 37th St,233,Sangamon St & Washington Blvd,Subscriber,Male,1973.0
25368656,2019-10-10 09:10:26,2019-10-10 09:23:01,865,755.0,48,Larrabee St & Kingsbury St,211,St. Clair St & Erie St,Subscriber,Male,1984.0
25366355,2019-10-10 07:53:40,2019-10-10 07:59:49,428,369.0,77,Clinton St & Madison St,169,Canal St & Harrison St,Subscriber,Female,1965.0
25372077,2019-10-10 14:06:20,2019-10-10 14:10:55,3332,274.0,81,Daley Center Plaza,125,Rush St & Hubbard St,Subscriber,Male,1967.0
25368304,2019-10-10 08:53:51,2019-10-10 09:00:21,2768,389.0,329,Lake Shore Dr & Diversey Pkwy,13,Wilton Ave & Diversey Pkwy,Subscriber,Female,1991.0
25367639,2019-10-10 08:31:56,2019-10-10 08:40:16,199,499.0,92,Carpenter St & Huron St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1994.0
25372726,2019-10-10 14:59:40,2019-10-10 15:02:09,5457,149.0,174,Canal St & Madison St,66,Clinton St & Lake St,Subscriber,Male,1996.0
25377372,2019-10-10 18:09:11,2019-10-10 18:23:13,4390,841.0,174,Canal St & Madison St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1972.0
